CIC_AEM_VERS = 1.0
CREATION_DATE = 2025-09-10T10:10:01
ORIGINATOR = SUTS

META_START

COMMENT Detumbling simulation output using quaternion

OBJECT_NAME = SUTS
OBJECT_ID = SUTS

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
ATTITUDE_TYPE = QUATERNION

META_STOP

60928 39142.86608 0.646599 -0.330986 -0.211120 -0.654054
60928 39143.86608 0.646603 -0.330552 -0.211363 -0.654191
60928 39144.86608 0.646608 -0.330118 -0.211605 -0.654327
60928 39145.86608 0.646613 -0.329683 -0.211845 -0.654464
60928 39146.86608 0.646619 -0.329247 -0.212085 -0.654600
60928 39147.86608 0.646625 -0.328810 -0.212323 -0.654735
60928 39148.86608 0.646632 -0.328372 -0.212561 -0.654871
60928 39149.86608 0.646640 -0.327933 -0.212797 -0.655007
60928 39150.86608 0.646648 -0.327494 -0.213032 -0.655142
60928 39151.86608 0.646657 -0.327053 -0.213266 -0.655277
60928 39152.86608 0.646667 -0.326611 -0.213499 -0.655412
60928 39153.86608 0.646677 -0.326169 -0.213731 -0.655547
60928 39154.86608 0.646688 -0.325726 -0.213961 -0.655682
60928 39155.86608 0.646699 -0.325281 -0.214191 -0.655816
60928 39156.86608 0.646711 -0.324836 -0.214419 -0.655950
60928 39157.86608 0.646724 -0.324390 -0.214647 -0.656084
60928 39158.86608 0.646737 -0.323943 -0.214873 -0.656218
60928 39159.86608 0.646750 -0.323495 -0.215098 -0.656352
60928 39160.86608 0.646765 -0.323046 -0.215322 -0.656485
60928 39161.86608 0.646779 -0.322596 -0.215546 -0.656619
60928 39162.86608 0.646795 -0.322145 -0.215768 -0.656752
60928 39163.86608 0.646811 -0.321694 -0.215989 -0.656885
60928 39164.86608 0.646827 -0.321241 -0.216209 -0.657018
60928 39165.86608 0.646844 -0.320788 -0.216428 -0.657150
60928 39166.86608 0.646845 -0.320385 -0.216698 -0.657257
60928 39167.86608 0.646844 -0.319990 -0.216976 -0.657359
60928 39168.86608 0.646785 -0.319770 -0.217433 -0.657372
60928 39169.86608 0.646720 -0.319573 -0.217912 -0.657374
60928 39170.86608 0.646655 -0.319374 -0.218389 -0.657376
60928 39171.86608 0.646590 -0.319175 -0.218866 -0.657378
60928 39172.86608 0.646526 -0.318976 -0.219341 -0.657380
60928 39173.86608 0.646463 -0.318776 -0.219815 -0.657381
60928 39174.86608 0.646399 -0.318575 -0.220288 -0.657382
60928 39175.86608 0.646337 -0.318373 -0.220759 -0.657383
60928 39176.86608 0.646275 -0.318171 -0.221230 -0.657384
60928 39177.86608 0.646213 -0.317969 -0.221699 -0.657384
60928 39178.86608 0.646152 -0.317765 -0.222168 -0.657385
60928 39179.86608 0.646091 -0.317562 -0.222635 -0.657385
60928 39180.86608 0.646030 -0.317358 -0.223101 -0.657385
60928 39181.86608 0.645971 -0.317153 -0.223566 -0.657384
60928 39182.86608 0.645911 -0.316948 -0.224030 -0.657384
60928 39183.86608 0.645852 -0.316742 -0.224494 -0.657383
60928 39184.86608 0.645793 -0.316536 -0.224956 -0.657382
60928 39185.86608 0.645735 -0.316330 -0.225417 -0.657380
60928 39186.86608 0.645678 -0.316123 -0.225877 -0.657378
60928 39187.86608 0.645620 -0.315916 -0.226336 -0.657376
60928 39188.86608 0.645563 -0.315709 -0.226795 -0.657374
60928 39189.86608 0.645507 -0.315501 -0.227252 -0.657371
60928 39190.86608 0.645451 -0.315293 -0.227709 -0.657368
60928 39191.86608 0.645395 -0.315084 -0.228164 -0.657364
60928 39192.86608 0.645340 -0.314876 -0.228619 -0.657361
60928 39193.86608 0.645285 -0.314667 -0.229073 -0.657356
60928 39194.86608 0.645231 -0.314458 -0.229527 -0.657352
60928 39195.86608 0.645176 -0.314248 -0.229979 -0.657347
60928 39196.86608 0.645123 -0.314038 -0.230431 -0.657342
60928 39197.86608 0.645069 -0.313829 -0.230882 -0.657336
60928 39198.86608 0.645017 -0.313618 -0.231332 -0.657330
60928 39199.86608 0.644964 -0.313408 -0.231781 -0.657323
60928 39200.86608 0.644912 -0.313198 -0.232230 -0.657316
60928 39201.86608 0.644860 -0.312988 -0.232678 -0.657309
60928 39202.86608 0.644809 -0.312777 -0.233126 -0.657301
60928 39203.86608 0.644758 -0.312566 -0.233573 -0.657293
60928 39204.86608 0.644707 -0.312356 -0.234019 -0.657284
60928 39205.86608 0.644657 -0.312145 -0.234464 -0.657275
60928 39206.86608 0.644607 -0.311934 -0.234909 -0.657265
60928 39207.86608 0.644557 -0.311723 -0.235354 -0.657255
60928 39208.86608 0.644508 -0.311512 -0.235797 -0.657244
60928 39209.86608 0.644459 -0.311302 -0.236241 -0.657233
60928 39210.86608 0.644410 -0.311091 -0.236683 -0.657221
60928 39211.86608 0.644362 -0.310880 -0.237126 -0.657208
60928 39212.86608 0.644314 -0.310670 -0.237568 -0.657196
60928 39213.86608 0.644266 -0.310459 -0.238009 -0.657182
60928 39214.86608 0.644218 -0.310249 -0.238450 -0.657168
60928 39215.86608 0.644171 -0.310039 -0.238890 -0.657154
60928 39216.86608 0.644125 -0.309828 -0.239330 -0.657138
60928 39217.86608 0.644078 -0.309618 -0.239770 -0.657123
60928 39218.86608 0.644032 -0.309409 -0.240209 -0.657106
60928 39219.86608 0.643986 -0.309199 -0.240648 -0.657089
60928 39220.86608 0.643940 -0.308990 -0.241087 -0.657072
60928 39221.86608 0.643895 -0.308781 -0.241525 -0.657054
60928 39222.86608 0.643850 -0.308572 -0.241963 -0.657035
60928 39223.86608 0.643805 -0.308364 -0.242400 -0.657015
60928 39224.86608 0.643760 -0.308155 -0.242838 -0.656995
60928 39225.86608 0.643716 -0.307947 -0.243275 -0.656975
60928 39226.86608 0.643664 -0.307737 -0.243715 -0.656960
60928 39227.86608 0.643431 -0.307460 -0.244240 -0.657123
60928 39228.86608 0.642580 -0.306962 -0.245045 -0.657889
60928 39229.86608 0.641727 -0.306464 -0.245848 -0.658654
60928 39230.86608 0.640873 -0.305966 -0.246650 -0.659417
60928 39231.86608 0.640018 -0.305468 -0.247450 -0.660178
60928 39232.86608 0.639163 -0.304970 -0.248248 -0.660937
60928 39233.86608 0.638306 -0.304471 -0.249046 -0.661694
60928 39234.86608 0.637448 -0.303972 -0.249842 -0.662450
60928 39235.86608 0.636590 -0.303473 -0.250637 -0.663203
60928 39236.86608 0.635731 -0.302973 -0.251431 -0.663955
60928 39237.86608 0.634929 -0.302319 -0.252073 -0.664777
60928 39238.86608 0.634212 -0.301436 -0.252488 -0.665704
60928 39239.86608 0.633495 -0.300553 -0.252901 -0.666629
60928 39240.86608 0.632777 -0.299668 -0.253313 -0.667552
60928 39241.86608 0.632058 -0.298781 -0.253725 -0.668473
60928 39242.86608 0.631339 -0.297894 -0.254134 -0.669392
60928 39243.86608 0.630620 -0.297005 -0.254543 -0.670309
60928 39244.86608 0.629900 -0.296115 -0.254950 -0.671225
60928 39245.86608 0.629179 -0.295223 -0.255356 -0.672139
60928 39246.86608 0.628458 -0.294330 -0.255760 -0.673051
60928 39247.86608 0.627737 -0.293435 -0.256162 -0.673961
60928 39248.86608 0.627015 -0.292538 -0.256563 -0.674869
60928 39249.86608 0.628198 -0.292352 -0.256151 -0.674006
60928 39250.86608 0.630196 -0.292462 -0.255394 -0.672378
60928 39251.86608 0.632192 -0.292569 -0.254636 -0.670744
60928 39252.86608 0.634183 -0.292672 -0.253878 -0.669104
60928 39253.86608 0.636171 -0.292772 -0.253118 -0.667459
60928 39254.86608 0.638155 -0.292870 -0.252357 -0.665809
60928 39255.86608 0.636699 -0.291661 -0.253104 -0.667448
60928 39256.86608 0.639980 -0.292170 -0.251858 -0.664552
60928 39257.86608 0.645559 -0.293681 -0.249462 -0.659373
60928 39258.86608 0.644560 -0.292895 -0.249780 -0.660579
60928 39259.86608 0.634617 -0.288753 -0.253968 -0.670360
60928 39260.86608 0.636215 -0.288750 -0.253359 -0.669076
60928 39261.86608 0.631398 -0.286209 -0.255603 -0.673861
60928 39262.86608 0.635645 -0.286948 -0.254125 -0.670102
60928 39263.86608 0.646362 -0.290216 -0.249741 -0.660015
60928 39264.86608 0.654507 -0.292729 -0.246165 -0.652175
60928 39265.86608 0.652854 -0.291689 -0.246791 -0.654059
60928 39266.86608 0.640872 -0.286701 -0.251968 -0.666031
60928 39267.86608 0.631182 -0.282330 -0.256232 -0.675458
60928 39268.86608 0.630537 -0.281229 -0.256808 -0.676301
60928 39269.86608 0.636492 -0.282707 -0.254559 -0.670935
60928 39270.86608 0.639936 -0.283450 -0.253129 -0.667880
60928 39271.86608 0.642985 -0.284087 -0.251810 -0.665174
60928 39272.86608 0.640248 -0.282590 -0.252904 -0.668031
60928 39273.86608 0.637952 -0.281512 -0.254263 -0.670163
60928 39274.86608 0.633466 -0.279654 -0.256560 -0.674308
60928 39275.86608 0.627325 -0.277084 -0.259579 -0.679932
60928 39276.86608 0.632528 -0.278674 -0.258103 -0.675005
60928 39277.86608 0.644223 -0.282828 -0.253786 -0.663760
60928 39278.86608 0.653302 -0.286208 -0.250228 -0.654727
60928 39279.86608 0.646679 -0.283726 -0.253307 -0.661167
60928 39280.86608 0.647259 -0.283849 -0.253426 -0.660501
60928 39281.86608 0.646444 -0.283417 -0.254164 -0.661200
60928 39282.86608 0.645635 -0.282969 -0.254918 -0.661891
60928 39283.86608 0.644830 -0.282513 -0.255679 -0.662578
60928 39284.86608 0.644025 -0.282052 -0.256444 -0.663261
60928 39285.86608 0.643221 -0.281589 -0.257211 -0.663941
60928 39286.86608 0.642416 -0.281123 -0.257977 -0.664619
60928 39287.86608 0.641612 -0.280658 -0.258744 -0.665295
60928 39288.86608 0.640806 -0.280191 -0.259510 -0.665969
60928 39289.86608 0.640000 -0.279724 -0.260275 -0.666641
60928 39290.86608 0.639194 -0.279258 -0.261039 -0.667312
60928 39291.86608 0.638386 -0.278791 -0.261803 -0.667980
60928 39292.86608 0.637578 -0.278324 -0.262566 -0.668647
60928 39293.86608 0.636769 -0.277858 -0.263329 -0.669311
60928 39294.86608 0.635960 -0.277391 -0.264091 -0.669974
60928 39295.86608 0.635149 -0.276925 -0.264852 -0.670635
60928 39296.86608 0.634338 -0.276460 -0.265613 -0.671293
60928 39297.86608 0.633526 -0.275994 -0.266374 -0.671950
60928 39298.86608 0.632713 -0.275530 -0.267134 -0.672605
60928 39299.86608 0.631899 -0.275065 -0.267893 -0.673257
60928 39300.86608 0.631864 -0.274912 -0.268335 -0.673177
60928 39301.86608 0.634949 -0.275975 -0.267529 -0.670154
60928 39302.86608 0.638019 -0.277036 -0.266718 -0.667116
60928 39303.86608 0.641076 -0.278093 -0.265903 -0.664064
60928 39304.86608 0.636504 -0.276141 -0.268215 -0.668334
60928 39305.86608 0.638184 -0.276740 -0.267886 -0.666614
60928 39306.86608 0.633296 -0.274680 -0.270280 -0.671145
60928 39307.86608 0.630865 -0.273393 -0.271856 -0.673320
60928 39308.86608 0.622925 -0.270003 -0.275498 -0.680562
60928 39309.86608 0.629593 -0.272300 -0.273506 -0.674284
60928 39310.86608 0.627154 -0.271078 -0.274996 -0.676440
60928 39311.86608 0.634340 -0.273854 -0.272523 -0.669588
60928 39312.86608 0.634827 -0.274123 -0.272535 -0.669011
60928 39313.86608 0.626279 -0.270749 -0.276164 -0.676907
60928 39314.86608 0.615248 -0.266168 -0.280868 -0.686832
60928 39315.86608 0.611125 -0.264169 -0.283049 -0.690379
60928 39316.86608 0.617565 -0.266455 -0.281211 -0.684497
60928 39317.86608 0.633536 -0.272778 -0.275387 -0.669616
60928 39318.86608 0.635109 -0.273408 -0.275046 -0.668008
60928 39319.86608 0.637941 -0.274596 -0.274143 -0.665187
60928 39320.86608 0.631850 -0.272026 -0.276977 -0.670858
60928 39321.86608 0.627520 -0.270179 -0.279059 -0.674795
60928 39322.86608 0.626280 -0.269362 -0.280134 -0.675827
60928 39323.86608 0.619524 -0.266388 -0.283242 -0.681910
60928 39324.86608 0.627415 -0.269250 -0.280817 -0.674535
60928 39325.86608 0.620671 -0.266273 -0.283922 -0.680628
60928 39326.86608 0.635096 -0.271995 -0.278747 -0.667061
60928 39327.86608 0.628381 -0.269154 -0.281774 -0.673273
60928 39328.86608 0.640214 -0.274016 -0.277347 -0.661907
60928 39329.86608 0.633520 -0.271261 -0.280327 -0.668196
60928 39330.86608 0.636362 -0.272463 -0.279450 -0.665368
60928 39331.86608 0.630278 -0.269837 -0.282278 -0.671012
60928 39332.86608 0.626023 -0.267758 -0.284168 -0.675018
60928 39333.86608 0.624801 -0.266365 -0.284852 -0.676411
60928 39334.86608 0.618045 -0.262776 -0.287543 -0.682853
60928 39335.86608 0.625952 -0.265121 -0.284773 -0.675870
60928 39336.86608 0.619200 -0.261536 -0.287450 -0.682321
60928 39337.86608 0.633672 -0.266763 -0.281996 -0.669161
60928 39338.86608 0.626945 -0.263316 -0.284589 -0.675732
60928 39339.86608 0.638838 -0.267647 -0.279897 -0.664762
60928 39340.86608 0.632128 -0.264293 -0.282434 -0.671412
60928 39341.86608 0.635002 -0.264912 -0.281227 -0.668958
60928 39342.86608 0.628892 -0.261703 -0.283599 -0.674965
60928 39343.86608 0.624553 -0.259228 -0.285250 -0.679240
60928 39344.86608 0.623307 -0.257841 -0.285912 -0.680633
60928 39345.86608 0.616513 -0.254232 -0.288530 -0.687043
60928 39346.86608 0.624461 -0.256603 -0.285845 -0.680071
60928 39347.86608 0.617671 -0.252999 -0.288446 -0.686493
60928 39348.86608 0.632228 -0.258257 -0.283166 -0.673356
60928 39349.86608 0.625463 -0.254792 -0.285678 -0.679901
60928 39350.86608 0.637432 -0.259138 -0.281140 -0.668946
60928 39351.86608 0.630683 -0.255769 -0.283590 -0.675572
60928 39352.86608 0.633582 -0.256379 -0.282431 -0.673109
60928 39353.86608 0.627434 -0.253162 -0.284718 -0.679096
60928 39354.86608 0.623076 -0.250664 -0.286326 -0.683345
60928 39355.86608 0.621818 -0.249284 -0.286958 -0.684730
60928 39356.86608 0.617483 -0.246682 -0.288623 -0.688883
60928 39357.86608 0.614650 -0.244730 -0.289706 -0.691653
60928 39358.86608 0.608189 -0.241218 -0.292074 -0.697576
60928 39359.86608 0.613842 -0.242683 -0.290316 -0.692834
60928 39360.86608 0.621950 -0.245352 -0.287533 -0.685788
60928 39361.86608 0.629088 -0.249722 -0.286049 -0.678279
60928 39362.86608 0.627829 -0.250836 -0.287737 -0.678321
60928 39363.86608 0.623597 -0.250476 -0.290730 -0.681076
60928 39364.86608 0.617340 -0.249272 -0.294412 -0.685621
60928 39365.86608 0.609034 -0.246971 -0.298989 -0.691873
60928 39366.86608 0.614493 -0.249413 -0.297831 -0.686650
60928 39367.86608 0.615292 -0.248057 -0.297143 -0.686723
60928 39368.86608 0.620744 -0.248840 -0.294649 -0.682596
60928 39369.86608 0.632735 -0.252453 -0.289689 -0.672305
60928 39370.86608 0.631913 -0.250714 -0.289293 -0.673898
60928 39371.86608 0.624438 -0.246060 -0.291390 -0.681633
60928 39372.86608 0.619402 -0.242248 -0.292743 -0.686993
60928 39373.86608 0.623560 -0.242305 -0.291022 -0.683935
60928 39374.86608 0.632079 -0.250525 -0.291765 -0.672745
60928 39375.86608 0.632720 -0.248835 -0.290588 -0.673279
60928 39376.86608 0.625300 -0.248563 -0.295456 -0.678175
60928 39377.86608 0.630986 -0.249233 -0.292560 -0.673905
60928 39378.86608 0.621288 -0.240354 -0.293623 -0.685577
60928 39379.86608 0.606132 -0.236816 -0.301540 -0.696848
60928 39380.86608 0.614709 -0.237798 -0.297470 -0.690722
60928 39381.86608 0.608520 -0.232069 -0.298231 -0.697786
60928 39382.86608 0.614592 -0.233104 -0.295564 -0.693240
60928 39383.86608 0.625900 -0.236594 -0.290943 -0.683831
60928 39384.86608 0.632771 -0.242747 -0.290688 -0.675407
60928 39385.86608 0.631169 -0.243488 -0.292737 -0.675755
60928 39386.86608 0.622945 -0.241164 -0.297330 -0.682184
60928 39387.86608 0.618728 -0.236138 -0.297484 -0.687690
60928 39388.86608 0.621130 -0.235284 -0.295777 -0.686553
60928 39389.86608 0.628946 -0.238877 -0.293400 -0.679177
60928 39390.86608 0.635528 -0.238455 -0.289564 -0.674831
60928 39391.86608 0.631114 -0.238577 -0.293204 -0.677354
60928 39392.86608 0.620027 -0.235622 -0.298701 -0.686168
60928 39393.86608 0.610262 -0.236001 -0.305231 -0.691895
60928 39394.86608 0.611041 -0.237432 -0.306230 -0.690274
60928 39395.86608 0.618610 -0.241732 -0.305027 -0.682529
60928 39396.86608 0.623948 -0.244328 -0.303919 -0.677220
60928 39397.86608 0.621382 -0.240156 -0.303366 -0.681307
60928 39398.86608 0.611968 -0.233127 -0.304943 -0.691489
60928 39399.86608 0.604874 -0.227211 -0.305710 -0.699317
60928 39400.86608 0.604807 -0.230577 -0.308584 -0.697007
60928 39401.86608 0.613698 -0.232102 -0.304880 -0.690327
60928 39402.86608 0.618568 -0.235887 -0.304961 -0.684638
60928 39403.86608 0.614308 -0.235405 -0.307792 -0.687368
60928 39404.86608 0.604180 -0.229708 -0.310731 -0.696883
60928 39405.86608 0.596422 -0.225110 -0.312683 -0.704156
60928 39406.86608 0.598700 -0.224832 -0.311536 -0.702819
60928 39407.86608 0.610251 -0.228457 -0.307600 -0.693385
60928 39408.86608 0.619218 -0.230883 -0.304512 -0.685955
60928 39409.86608 0.618896 -0.229325 -0.304370 -0.686830
60928 39410.86608 0.611717 -0.224935 -0.306248 -0.693843
60928 39411.86608 0.606938 -0.221688 -0.307207 -0.698645
60928 39412.86608 0.611168 -0.223274 -0.306082 -0.694936
60928 39413.86608 0.621953 -0.228242 -0.303424 -0.684846
60928 39414.86608 0.630171 -0.232056 -0.301581 -0.676818
60928 39415.86608 0.629217 -0.231942 -0.302689 -0.677250
60928 39416.86608 0.620452 -0.228526 -0.306218 -0.684869
60928 39417.86608 0.614056 -0.226163 -0.308898 -0.690194
60928 39418.86608 0.607181 -0.223522 -0.311752 -0.695830
60928 39419.86608 0.609611 -0.225026 -0.311607 -0.693281
60928 39420.86608 0.603967 -0.222853 -0.314113 -0.697778
60928 39421.86608 0.599876 -0.221358 -0.316117 -0.700871
60928 39422.86608 0.607310 -0.224910 -0.314618 -0.693979
60928 39423.86608 0.612211 -0.227312 -0.313933 -0.689183
60928 39424.86608 0.607794 -0.225629 -0.316128 -0.692633
60928 39425.86608 0.605341 -0.224949 -0.317544 -0.694353
60928 39426.86608 0.609816 -0.227390 -0.316750 -0.689991
60928 39427.86608 0.614373 -0.229574 -0.315789 -0.685652
60928 39428.86608 0.598933 -0.220713 -0.319966 -0.700133
60928 39429.86608 0.606186 -0.222115 -0.316909 -0.694819
60928 39430.86608 0.598437 -0.216748 -0.318509 -0.702457
60928 39431.86608 0.605746 -0.218017 -0.315615 -0.697085
60928 39432.86608 0.607398 -0.216790 -0.314402 -0.696579
60928 39433.86608 0.612203 -0.216807 -0.312412 -0.693254
60928 39434.86608 0.617270 -0.221121 -0.312750 -0.687219
60928 39435.86608 0.612883 -0.221706 -0.316240 -0.689357
60928 39436.86608 0.619395 -0.224437 -0.314499 -0.683424
60928 39437.86608 0.606715 -0.218720 -0.318770 -0.694582
60928 39438.86608 0.613205 -0.221643 -0.317077 -0.688706
60928 39439.86608 0.597926 -0.214722 -0.322063 -0.701893
60928 39440.86608 0.603607 -0.217182 -0.320763 -0.696851
60928 39441.86608 0.606160 -0.218225 -0.320397 -0.694474
60928 39442.86608 0.606416 -0.218223 -0.320733 -0.694096
60928 39443.86608 0.606673 -0.218217 -0.321069 -0.693717
60928 39444.86608 0.606932 -0.218207 -0.321406 -0.693338
60928 39445.86608 0.607191 -0.218195 -0.321741 -0.692960
60928 39446.86608 0.607450 -0.218180 -0.322076 -0.692582
60928 39447.86608 0.607710 -0.218164 -0.322408 -0.692204
60928 39448.86608 0.607970 -0.218145 -0.322739 -0.691827
60928 39449.86608 0.607610 -0.217838 -0.323260 -0.691997
60928 39450.86608 0.605801 -0.216867 -0.324217 -0.693438
60928 39451.86608 0.603989 -0.215892 -0.325169 -0.694877
60928 39452.86608 0.602172 -0.214913 -0.326115 -0.696311
60928 39453.86608 0.600353 -0.213930 -0.327057 -0.697742
60928 39454.86608 0.598529 -0.212944 -0.327994 -0.699169
60928 39455.86608 0.596702 -0.211954 -0.328926 -0.700592
60928 39456.86608 0.594872 -0.210960 -0.329854 -0.702011
60928 39457.86608 0.593038 -0.209963 -0.330777 -0.703426
60928 39458.86608 0.592619 -0.209616 -0.331290 -0.703641
60928 39459.86608 0.592555 -0.209432 -0.331699 -0.703557
60928 39460.86608 0.592491 -0.209246 -0.332108 -0.703474
60928 39461.86608 0.592427 -0.209058 -0.332517 -0.703390
60928 39462.86608 0.592364 -0.208868 -0.332926 -0.703306
60928 39463.86608 0.592300 -0.208676 -0.333334 -0.703223
60928 39464.86608 0.592237 -0.208484 -0.333741 -0.703141
60928 39465.86608 0.592173 -0.208290 -0.334147 -0.703059
60928 39466.86608 0.592110 -0.208095 -0.334552 -0.702978
60928 39467.86608 0.592047 -0.207899 -0.334956 -0.702897
60928 39468.86608 0.591983 -0.207701 -0.335359 -0.702816
60928 39469.86608 0.591920 -0.207502 -0.335761 -0.702737
60928 39470.86608 0.591856 -0.207302 -0.336162 -0.702657
60928 39471.86608 0.591793 -0.207101 -0.336561 -0.702579
60928 39472.86608 0.591729 -0.206898 -0.336960 -0.702501
60928 39473.86608 0.591665 -0.206694 -0.337358 -0.702424
60928 39474.86608 0.591602 -0.206489 -0.337755 -0.702347
60928 39475.86608 0.591538 -0.206282 -0.338151 -0.702271
60928 39476.86608 0.591493 -0.206036 -0.338513 -0.702207
60928 39477.86608 0.591521 -0.205635 -0.338741 -0.702190
60928 39478.86608 0.591550 -0.205233 -0.338968 -0.702175
60928 39479.86608 0.591578 -0.204829 -0.339193 -0.702159
60928 39480.86608 0.591607 -0.204424 -0.339418 -0.702145
60928 39481.86608 0.591635 -0.204018 -0.339642 -0.702131
60928 39482.86608 0.591663 -0.203609 -0.339865 -0.702118
60928 39483.86608 0.591691 -0.203200 -0.340087 -0.702105
60928 39484.86608 0.591720 -0.202788 -0.340308 -0.702094
60928 39485.86608 0.591748 -0.202375 -0.340528 -0.702082
60928 39486.86608 0.591776 -0.201960 -0.340747 -0.702072
60928 39487.86608 0.591804 -0.201544 -0.340965 -0.702062
60928 39488.86608 0.591832 -0.201126 -0.341182 -0.702052
60928 39489.86608 0.591861 -0.200706 -0.341398 -0.702044
60928 39490.86608 0.591889 -0.200284 -0.341613 -0.702036
60928 39491.86608 0.591918 -0.199860 -0.341827 -0.702028
60928 39492.86608 0.591946 -0.199435 -0.342040 -0.702021
60928 39493.86608 0.591975 -0.199008 -0.342251 -0.702015
60928 39494.86608 0.592004 -0.198579 -0.342462 -0.702010
60928 39495.86608 0.592033 -0.198148 -0.342671 -0.702005
60928 39496.86608 0.592062 -0.197716 -0.342879 -0.702001
60928 39497.86608 0.592091 -0.197281 -0.343086 -0.701997
60928 39498.86608 0.592121 -0.196845 -0.343292 -0.701994
60928 39499.86608 0.592151 -0.196406 -0.343497 -0.701992
60928 39500.86608 0.592181 -0.195966 -0.343700 -0.701990
60928 39501.86608 0.592211 -0.195523 -0.343902 -0.701989
60928 39502.86608 0.592241 -0.195079 -0.344103 -0.701989
60928 39503.86608 0.592272 -0.194633 -0.344302 -0.701989
60928 39504.86608 0.592303 -0.194184 -0.344501 -0.701990
60928 39505.86608 0.592334 -0.193734 -0.344697 -0.701991
60928 39506.86608 0.592365 -0.193282 -0.344893 -0.701993
60928 39507.86608 0.592397 -0.192827 -0.345087 -0.701996
60928 39508.86608 0.592429 -0.192370 -0.345280 -0.701999
60928 39509.86608 0.592462 -0.191911 -0.345471 -0.702003
60928 39510.86608 0.592495 -0.191450 -0.345661 -0.702008
60928 39511.86608 0.592528 -0.190987 -0.345850 -0.702013
60928 39512.86608 0.592561 -0.190522 -0.346037 -0.702019
60928 39513.86608 0.592596 -0.190054 -0.346223 -0.702025
60928 39514.86608 0.592630 -0.189585 -0.346407 -0.702032
60928 39515.86608 0.592665 -0.189113 -0.346590 -0.702040
60928 39516.86608 0.592700 -0.188638 -0.346771 -0.702048
60928 39517.86608 0.592736 -0.188162 -0.346950 -0.702057
60928 39518.86608 0.592773 -0.187683 -0.347128 -0.702067
60928 39519.86608 0.592809 -0.187202 -0.347305 -0.702077
60928 39520.86608 0.592847 -0.186718 -0.347480 -0.702087
60928 39521.86608 0.592885 -0.186232 -0.347653 -0.702099
60928 39522.86608 0.592923 -0.185744 -0.347825 -0.702110
60928 39523.86608 0.592963 -0.185253 -0.347995 -0.702123
60928 39524.86608 0.593002 -0.184760 -0.348163 -0.702136
60928 39525.86608 0.593043 -0.184264 -0.348329 -0.702149
60928 39526.86608 0.593084 -0.183766 -0.348494 -0.702163
60928 39527.86608 0.593125 -0.183265 -0.348657 -0.702178
60928 39528.86608 0.593168 -0.182762 -0.348819 -0.702193
60928 39529.86608 0.593211 -0.182256 -0.348978 -0.702209
60928 39530.86608 0.593255 -0.181748 -0.349136 -0.702225
60928 39531.86608 0.593299 -0.181237 -0.349292 -0.702242
60928 39532.86608 0.593344 -0.180724 -0.349446 -0.702260
60928 39533.86608 0.593390 -0.180208 -0.349599 -0.702277
60928 39534.86608 0.593422 -0.179682 -0.349753 -0.702309
60928 39535.86608 0.593254 -0.179054 -0.349955 -0.702510
60928 39536.86608 0.592700 -0.178234 -0.350251 -0.703039
60928 39537.86608 0.592147 -0.177410 -0.350545 -0.703567
60928 39538.86608 0.591594 -0.176582 -0.350836 -0.704094
60928 39539.86608 0.591042 -0.175752 -0.351126 -0.704622
60928 39540.86608 0.590489 -0.174918 -0.351413 -0.705149
60928 39541.86608 0.589938 -0.174081 -0.351697 -0.705676
60928 39542.86608 0.589387 -0.173241 -0.351980 -0.706202
60928 39543.86608 0.588836 -0.172399 -0.352259 -0.706728
60928 39544.86608 0.588285 -0.171553 -0.352537 -0.707254
60928 39545.86608 0.587735 -0.170705 -0.352811 -0.707779
60928 39546.86608 0.587186 -0.169853 -0.353084 -0.708304
60928 39547.86608 0.586503 -0.169266 -0.353580 -0.708762
60928 39548.86608 0.585764 -0.168791 -0.354170 -0.709192
60928 39549.86608 0.585025 -0.168313 -0.354757 -0.709622
60928 39550.86608 0.584287 -0.167833 -0.355342 -0.710052
60928 39551.86608 0.583549 -0.167350 -0.355924 -0.710481
60928 39552.86608 0.582812 -0.166866 -0.356503 -0.710909
60928 39553.86608 0.582075 -0.166379 -0.357080 -0.711338
60928 39554.86608 0.581338 -0.165890 -0.357654 -0.711766
60928 39555.86608 0.580601 -0.165398 -0.358226 -0.712194
60928 39556.86608 0.579865 -0.164905 -0.358795 -0.712621
60928 39557.86608 0.579130 -0.164409 -0.359362 -0.713048
60928 39558.86608 0.578394 -0.163912 -0.359927 -0.713474
60928 39559.86608 0.577659 -0.163412 -0.360490 -0.713900
60928 39560.86608 0.576924 -0.162910 -0.361050 -0.714326
60928 39561.86608 0.576190 -0.162407 -0.361608 -0.714751
60928 39562.86608 0.575455 -0.161901 -0.362164 -0.715176
60928 39563.86608 0.574721 -0.161394 -0.362718 -0.715600
60928 39564.86608 0.573987 -0.160884 -0.363269 -0.716024
60928 39565.86608 0.573253 -0.160373 -0.363819 -0.716448
60928 39566.86608 0.572519 -0.159861 -0.364367 -0.716871
60928 39567.86608 0.571785 -0.159346 -0.364912 -0.717294
60928 39568.86608 0.571051 -0.158830 -0.365456 -0.717716
60928 39569.86608 0.570317 -0.158312 -0.365998 -0.718137
60928 39570.86608 0.571842 -0.158928 -0.366059 -0.716757
60928 39571.86608 0.573925 -0.159830 -0.365991 -0.714923
60928 39572.86608 0.576003 -0.160731 -0.365919 -0.713085
